municipality,direct,true,hhsize,age_hh,male_hh,piped_water,no_piped_water,no_sewage,sewage_pub,sewage_priv,electricity,telephone,cellphone,internet,computer,washmachine,fridge,television,share_under15,share_elderly,share_adult,max_tertiary,max_secondary,share_female
1301125,,.26757586,-.54369098,.059477124,.44579273,-.6548208,.66171914,-.22825453,-.24743733,.25059721,-.065128319,-.89312232,.35317358,-.39888394,-.52107334,-.17538022,.17253262,.18466797,-.34029683,-.22738707,.52911699,-.3457064,-.58785862,-.12778367
1301126,,.14492753,-1.1863122,.81481785,-.66881782,.62666291,-.6152187,-.54564911,-.78510922,.78889036,.47996527,.083483294,.25276524,-.059262723,-.27007243,.8156302,.77778143,.64945942,-1.4019315,.41648781,1.2714033,-.20309332,.073530793,.0010407896
1301127,,.69716334,2.4605529,-2.2617776,1.446485,.27888584,-.27350688,2.5853219,-1.2138612,1.2137918,.043742552,-1.0667309,-1.932696,-.79962844,-1.4979564,-2.2250543,-2.9173143,-1.4056408,3.2123475,-.86391461,-2.9542389,-1.5327797,-2.209492,.97383469
1301128,,.29892808,.55770969,-.77233201,-.17065927,.68452454,-.69237024,-.41455308,.78980154,-.80352795,.4708181,-.20870531,.16578278,-.12216146,-.060786285,-.29165891,-.73570448,.76562428,.93153262,-.79868883,-.48456326,.068701819,-.005566786,.59345591
1301129,,.40024331,-.194792,1.8228245,-.038332053,-.3924208,.4033182,.65506136,.17141397,-.16543865,-1.3377652,-.48575422,.045449194,-.31530461,-.36340025,-.85158491,.18832093,-.39475337,-.67971307,1.844082,-.48001611,.55801409,-1.0569644,-.046947613
1301130,.17948718,.37359649,-1.0502855,.71599203,-.91812927,-1.0978024,1.1038177,-.34209755,-.70239377,.70239204,.14796874,-.17903438,-.35648361,-.69178826,-.74625134,-.16746001,.25947461,-.34594491,-.86578363,.96219349,.31464151,-.49304354,-.49780729,.32055497
1301131,0,.097945929,-.59853983,.64327931,-2.030839,-1.0574701,1.0589439,-.46064445,1.0017514,-.99486536,-.15480886,1.098019,1.1592908,2.4142516,1.5626907,.89598113,.74946225,.4462502,-1.1647528,.05453508,1.2452561,2.0864863,-1.6199919,1.4041362
1301132,,.38384235,.90010434,-.80274355,.61591882,-.12522626,.13626701,.91705853,-.68979603,.69172913,.13282679,-.83967251,-.24689032,-.70540106,-.64202499,-.70293021,-.81656277,.50240445,.96032584,-.77998126,-.52887744,-.22239973,-.66179168,.38665333
1301133,.094339624,.13684739,-.94936395,-.047746934,-.89075929,-.58843112,.59922332,.39155251,-1.4269149,1.4267492,-.069633231,.19176926,.96484071,.32752386,-.012510058,.69768733,.60711098,.5562942,-.74256545,-.12138947,.91037983,-.25441766,.95595735,-.45102262
1301134,,.19426565,-1.4388735,.75925088,-.47090998,.51961076,-.51890844,-.5160104,-.48402169,.48682761,.40348086,.41665608,.15920576,.23019506,.13976511,.59756428,.7532019,.58335567,-1.3187011,.12567939,1.3647941,.12685907,-.49889547,-.14404331
1301135,,.36039671,1.1284186,-.68733585,-.65720338,-.65747476,.66280425,-.61431926,.45602366,-.45200261,.34806651,-.72820854,-.37517008,-.51142049,-.59087235,-1.4064963,-1.2170182,-.016222848,.62985384,-.69427592,-.2379234,-.20947194,.15236133,.97739583
1301136,0,.16525674,.42522332,-.1955612,-.77340561,.59978688,-.61440033,-.7031197,.73633838,-.74724227,.5232957,.20168646,-.078845657,.5546279,.36107177,-.37994191,-.097654238,.64743048,.29323366,-.72661269,.1650999,-.059735414,.18565862,.78308177
1301137,,.56636155,.77254611,-1.7366384,.60458237,-2.0592873,2.0692902,3.319546,-1.6363279,1.6347157,-1.3857129,-1.4842013,-1.9674485,-1.1183882,-1.4305067,-2.4358964,-3.2449961,-2.9936657,1.230263,-.77489126,-.82646161,-.78701246,-.013435679,-.84787214
1301138,,.15315002,-1.2124133,.84982675,-1.9996879,.75173873,-.74457169,-.76843512,1.1792557,-1.1773177,.73738074,1.0830727,.86774594,1.6481369,1.4895664,.5413698,.5409863,.70169562,-1.4284712,.45180628,1.2754825,2.1391597,-1.5487339,1.0415124
1301139,,.19233187,-1.4953889,.94911134,-1.6796217,-.5838353,.59462994,-.3464216,-1.4603277,1.460893,-.64869159,-.20866561,.27854601,.25250459,-.56043094,.71784389,.46822995,.046185512,-1.9260949,.54756457,1.7534481,-.45009995,-.23127984,.053785007
1301140,,.39229286,1.0471851,-1.2246263,-.78586441,-.84701014,.85766363,.18386962,-1.5255952,1.5256976,.18952578,-1.4317799,-1.5471836,-1.240572,-1.2965856,-2.1657152,-1.7033879,-1.2426052,.92353183,-.61193126,-.59335285,-.89141369,-1.1130135,.68195701
1301141,,.29253271,-.64473158,.60489267,-1.3051087,.54173052,-.53339362,-.22748424,.71967936,-.71127856,-.099078491,.30527988,.42378375,.5150128,.50712484,-.46678573,.25836867,.035840448,-1.2524129,.27162927,1.2025617,.98076218,-1.1696115,1.0046254
1301142,,.34741583,-.53623211,.89312446,.15811686,-1.0817139,1.0793035,-.42998406,-.95005488,.95158237,-.26784149,-.21740176,-.23788644,-.90129507,-.97151804,-.14587294,.35256943,-.41791883,-.67705244,.58407545,.36389247,-.65971875,-.41666174,-.24090479
1301143,,.43945527,-.60959375,1.014946,-.073586501,.039237492,-.037899513,.070981652,-.090199344,.096108533,-.37294498,-.67496949,-.092810109,-.60787153,-.70387405,-.81017643,.049969804,-.19236933,-1.246133,.7749474,.86019641,-.41079774,-.51639616,.04450408
1301144,,.35192388,-.27194458,.76504588,-.79268318,-2.4305418,2.4369273,-.43859693,-.51786083,.51885891,-.80578691,-.24524692,-.32559708,-.70757735,-.86563993,-.14504373,.14494924,-.77141482,-.36053562,.41714606,.1289929,-.17723119,-.54583591,-.27801958
1301145,,.19492847,-.87957209,-.29638079,-.33419785,-.73167342,.74238878,-.65844804,.92568779,-.91467792,.070471451,-.29281375,.36795554,.11768959,-.12025212,.24063906,.29546091,-.31006467,-.62582511,-.63955092,1.1294576,.75044453,-.59456503,.86552572
1301146,,.37419552,.82666266,-.46948716,.94600034,.75211406,-.74060255,-.6239661,-1.2390677,1.2402874,.26861408,-1.0709009,.1128443,-.90271276,-1.0798913,-.52609265,-.71702033,.04847873,.69539505,-.020373663,-.73911619,-1.0539622,-.32536858,-.1352524
1301147,,.77707332,1.8281895,-2.0262899,2.4187832,.20422287,-.19300535,5.2915606,-1.8090748,1.8082205,.60797089,-1.0392319,-.889934,-1.1518714,-1.5123601,-2.1016419,-3.3848124,-1.3774309,2.0671473,-1.216912,-1.4600717,-1.5746781,-1.2081376,.086746499
1301148,,.23878895,-1.138265,.68460453,-.78701854,.57382035,-.56240451,-.57261598,-.81617129,.81781405,.47019261,-.25617528,.26954663,-.36674011,-.39384174,.47576344,.58382457,.4606325,-1.379825,.86574835,.94407296,-.42526382,-.64087707,-.12741822
1301149,,.66723114,-.071704358,-2.4207458,1.6020012,.50508916,-.51153332,.61257243,-.93274575,.93466598,-.24447359,-1.1506242,-1.1881723,-.96082604,-1.1487553,-1.6361958,-1.5907979,-2.3738258,.74338239,-1.2559932,.032183208,-.77293664,-.38077211,.15393102
1301150,,.41473296,-.68519068,.69688851,1.7497844,-1.1251355,1.1356397,1.2550215,-.3341203,.33946857,-.66976869,-.76792663,.13168304,-.88257164,-.93308234,-.60625446,.03796871,-.36080971,-1.0267808,.89040935,.53702998,-.50578552,.38000724,-.886015
1301151,.69444442,.45084521,-1.6429181,2.2190969,1.0713122,-4.5133033,4.5219898,1.2105001,-1.7699498,1.7692875,-.13463326,-.48388198,-.17469423,-.21490091,-.59475553,.13964304,.29105973,.19136502,-2.0750406,2.3677714,.70009267,-.27252671,-.68774903,-1.1921757
1301152,,.30933893,-1.8673474,1.7000834,.84167218,-2.881465,2.8545146,.92337942,-1.3941797,1.3927828,-1.4253334,-.65632212,.72190934,-.50148892,-.9320246,.3732419,-.21809922,-.33654097,-1.8825017,1.9104725,.7742691,-.80205238,-.31423792,-2.4562073
1301153,,.34892789,-.84584177,1.9298861,-.1472681,.30193999,-.29067004,1.0549679,-.68979359,.69158363,-.073129356,-.73294729,-.027856003,-1.0257703,-.81528741,-.72138435,.28124392,-.31534067,-1.4186224,2.5173714,-.11557769,-.36125213,.23286894,.32932839
1301154,,.41371158,-.67790985,2.240365,1.735629,-1.3630569,1.3734335,1.9122219,-1.2954441,1.2963805,-.60082763,-.91414177,-.27706808,-1.0946536,-.96103364,-.7232213,.13211693,-.37044588,-1.3820168,2.9323132,-.43411407,-.88692439,-.085220866,-1.9220605
1301155,,.44078153,.30967671,.21945301,.22059183,-4.8180695,4.826592,2.6775835,-.83837402,.84163171,-2.7565453,-.71590066,.2979432,-.50768644,-.50905073,-1.4234952,-.63765252,-1.4435105,.4553608,.17423241,-.6105904,.49156088,-.70762432,.42773956
1301156,,.53177965,1.7291449,-.65693986,1.0404769,.27106133,-.27290297,1.0949675,-.74246901,.74549735,-.86861318,-1.2756766,-2.0085893,-1.1075745,-1.2406137,-1.4207001,-1.0524194,-.99447179,1.4290062,-.11277854,-1.4841174,-1.3026412,-.22400561,-1.1887692
1301157,,.4294962,.15649115,1.8345684,.98842478,-2.7502978,2.753871,1.2220649,.0057155881,.00013184891,-.22513618,.11328686,-.95850438,-.42309198,-.75852525,-.31365186,.4771421,-.15267916,-.78737003,1.1482463,.10821562,-.19372812,.51864463,-1.1601771
1301158,.45161292,.33117557,-1.2768992,1.5482187,-.0025249845,-2.7653666,2.7557361,.27041814,-1.1592631,1.1586995,-.26637119,-.42163649,-.33902949,-.15782848,-.74847013,-.17748286,.14325675,.19824959,-1.4931594,2.1677294,.18354097,-.60748762,-.13208237,-.61000556
1301159,,.68858743,3.1132312,-2.5281687,2.2207177,-5.410152,5.4114361,5.383831,-1.7912815,1.7904785,-1.167576,-1.0728678,-1.3777666,-.21005614,-1.4805325,-2.613518,-3.913605,-3.4337523,3.0714548,-1.7824564,-2.1779766,-1.1294068,-1.2318499,.33894137
1301160,,.32835707,-.54346174,1.617048,.69186032,-2.3783281,2.3850918,1.2059735,-.55678046,.56136537,.17418985,-.10332448,-.44820493,-.21007068,-.52070266,-.20657457,.40237954,.11915114,-1.1268533,1.9468267,-.063591063,-.098270923,-.048174415,-.40051392
1301161,,.45049444,-.64767778,1.2111655,-.015609317,-.90757692,.90324235,1.927933,-.62677222,.62629575,-1.2895267,-.30727383,.055107366,-.30926305,-.46659645,-.72287327,-.010510881,-.84393483,-.71294606,1.7294751,-.38800165,.10686582,-.68912321,-.056347948
1301162,,.49413019,.31680453,1.0532997,.029605241,.12410827,-.11293374,-.25723195,-1.6123418,1.6122417,-.28049922,-.24804524,-1.5067255,-.94659889,-1.1750289,-1.0539483,-.36181399,-.20399486,-.37505636,.15145819,.32314253,-1.4431975,-.60830218,-.37342581
1301163,,.68695652,.38343614,.89903486,1.3006874,.73459369,-.7230916,-.45053184,.90971988,-.9013139,.10839301,.70317012,-1.7118529,-.89583051,-.78888816,-.6267463,-.11606186,-.88171166,.25429931,.70811242,-.74245292,-1.0592567,.27988836,-1.1550615
1301164,0,.24603721,-1.0634719,.83455843,-.69280112,.67705381,-.67082739,-.68287319,1.0115801,-1.004617,.22313456,-.1040418,.12603974,.39178249,.18693192,-.252498,-.1664279,.3504732,-1.0207217,.97152388,.47472212,.32005551,-.78147262,1.144516
1301165,,.54818183,-.066821761,.077864513,2.0932071,-5.7810326,5.7890387,.62455124,-1.0477734,1.0484571,-1.3120582,-.18254118,-2.7804577,-.98938847,-1.1999201,-1.5233244,-1.6829172,-1.419742,-.015421039,.55938923,-.36907256,-1.1221035,-.65821731,-1.8695695
1301166,,.38348457,-.70353115,.43045288,1.6584859,.6001333,-.58870333,-.63835359,.63268751,-.62157315,.44874427,-.50007665,-1.7122842,-1.0098063,-1.0787737,-1.143298,.24321543,.29125971,-.98218191,.8135972,.54253614,-1.1114348,-1.0969255,-1.2468125
1301167,,.45608765,-.051423822,1.5040323,.30723929,.099755391,-.088593923,1.096078,-.45813406,.45982903,-.40226734,-.53491968,-.15276319,-.74263602,-.73367232,-1.1753829,-.12603642,.090976477,-.90727931,1.2359565,.17387101,.11626676,-.060432963,.0058713062
1301168,,.62133014,.74335647,-1.6523883,.66083336,-2.1962407,2.197098,2.3725812,-1.7474149,1.7466274,-.6301651,-1.4026436,-1.617244,-1.1638509,-1.1625692,-2.3493896,-3.1201978,-3.206882,1.6604173,-.77519953,-1.3129675,-.5136196,-1.9055374,.41181928
1301169,.29268292,.34444267,-1.3805118,.73800385,-.26931629,-1.6871355,1.6797332,-.44028702,-1.1097286,1.1089176,.15041739,-.3892124,.14537954,-.44968414,-.59298414,.42976737,.45624167,-.12798177,-1.0072274,.49234086,.78169161,-.62305039,-.022143764,-.81526625
1301170,,.55267358,1.2144024,-.94452286,1.8962195,-2.0556068,2.0561652,5.5654902,-1.8164769,1.8157364,-1.4533571,-1.2579556,-3.4619226,-1.2246978,-1.3661307,-2.3716149,-2.0888298,-2.1338718,1.3866172,-.83287442,-.96398401,-1.1132575,-.76164252,-.65583718
1301171,,.60580051,.52610236,-.82009882,.82736647,-.65559894,.6531744,2.6606958,-1.8614761,1.860559,-.52502149,-1.0941234,-.45108664,-.85401082,-1.0255879,-1.9350187,-2.7833295,-1.4091805,.87460637,-.77334934,-.43128401,-.37543097,-.34066179,.98821473
1301172,,.42782688,-.54176062,1.0190898,.0078414539,-4.4162388,4.4204249,-.39059362,-.36904284,.37127602,-.43125814,-.70004928,-.63548279,-.88787407,-.87908095,-.2288267,-.13230258,-.80108947,-.8585164,1.0311229,.25500724,-.4011232,-.26293766,-1.0659167
1301173,,.52729946,-.45479229,.21017747,.20387095,-3.0014989,2.9977636,.49782601,-1.4838068,1.4838402,-1.0645895,-.8545509,-1.5044041,-.84223795,-1.1043929,-1.1502366,-.90008485,-1.4956782,-.062678277,.60761362,-.33229542,-.78026301,-.47578284,-.91982222
1301174,,.16783333,-2.1486762,-.096177258,-.73419201,-.15466535,.16007867,-.58717489,.48526132,-.47943008,.44465658,-.0042412737,.55963933,1.079803,.22827271,.51424825,.75662196,.3803508,-2.038296,-.040586989,2.2786293,.2642304,-.23997207,.011001878
1301175,.041666668,.21223676,.10382228,.3316901,-.7125966,-3.9003334,3.9056313,.66769391,-.04226765,.046772055,-.53246373,-.20064248,.47405931,.54641122,-.10277697,.12303504,.32563445,.096572548,-.14756724,.3186765,-.05250138,.13586076,.12358177,.59985131
1301176,,.31018695,-1.8213857,1.0562216,-.99098796,-1.0733984,1.0839303,-.48497412,-1.8440235,1.8431098,.1168774,-.12023661,.30897322,-.26648194,-.71276093,.43353313,.34675667,.11739456,-1.4226023,1.4907784,.5714196,-.72469372,.29353228,-.90924138
1301177,.66037738,.50699407,1.399121,-1.5719697,1.4974233,.1275712,-.11639481,-.61612034,-1.5780464,1.5782889,-.17120345,-1.2830598,-2.1141233,-1.0962657,-1.3392214,-1.7130011,-1.2634398,-.46805996,1.7136414,-.61441207,-1.4608076,-.98268604,-.17108558,-1.0197343
1301178,,.2327856,-2.1806056,1.5192965,-1.5584582,-2.4235082,2.4005568,-.35354763,-.61993188,.61525059,-.6346131,.056373928,.1636973,.11255655,-.10748152,.851632,.66196668,.2145668,-2.4103563,1.893773,1.3632189,-.16663191,-1.0092618,-.22011939
1301179,,.50235057,-.44375068,.57555288,1.1372856,.48103076,-.46966469,-.42426476,-.85687047,.85671026,-.50990063,-.95269686,.30378684,-.86088574,-.83079839,-.23629931,-.37475488,.037909884,-.52776736,.83566099,.011401272,-.92059326,.060267061,-.64374059
1301180,,.6464507,.71476465,.63152492,1.4361968,-1.9722711,1.9823208,3.2818356,-1.2699828,1.2710027,-1.9664383,-.31244275,-2.9662187,-1.1604557,-.92133456,-1.8479924,-.80441231,-1.7635008,.27014658,.61614901,-.72372931,-.61334074,-.36884966,-.96957278
1301181,,.23376787,-1.5715249,1.1698067,-1.07324,-1.693686,1.6768029,-.4355928,-1.0457554,1.0425109,.024949724,-.88867897,.23473276,-.22700472,-.44196185,.6347627,.50370097,.24612126,-1.9110862,.88026774,1.5217099,-.36739656,-.52797467,-1.5546621
1301182,,.1653896,.33614266,-.85534948,-.47167483,.61210352,-.62646139,-.64116323,.064202711,-.071702659,.53398824,-.019770881,.44536749,.29341182,.077908546,-.63999069,-.28311923,.388331,.14460325,-.70398879,.32124996,.10920285,-.12532412,.48404813
1301183,,.2662403,-.70044196,.052259225,-1.0777073,.25110954,-.23986687,-.66765308,.37499404,-.36913288,.49421319,-.15745872,.43322843,-.090524323,-.46407032,-.24855074,.15112254,.34080482,-.28857031,.2824246,.13187714,-.41532171,-.46239951,.24111408
1301184,,.73066103,1.8601295,.28403533,.51438487,-.33669442,.34762168,3.1133857,-1.7624168,1.761983,.045125548,-.75728172,-1.2794378,-1.2411501,-1.4385564,-2.3499608,-3.2430811,-2.3960958,1.0694947,-.20001401,-1.0301535,-.94557434,-.89367962,1.0188302
1301185,,.32264286,.94487298,-1.1140471,-1.4684983,.3396185,-.32832831,-.59046215,.18567079,-.17671175,-.11561067,-1.1838108,-.67907095,-.79811686,-.45250711,-1.1841766,-1.2571478,-.20343928,.88859344,-1.2274355,-.15354012,-.036596816,-.067855835,1.1605676
1301186,,.26601338,-.96754307,.98093039,.44813329,.52326357,-.51187485,-.48595405,1.0830789,-1.0724729,.29903644,.134601,.37267736,-.099347532,-.11263447,-.31443346,-.61296672,.2333024,-1.1657885,.39042136,1.0326911,.68655944,-1.2724359,-.018751869
1301187,,.53648818,2.3144126,-.87481785,1.3912271,.30447152,-.29320022,-.098366082,-.91832441,.91095406,.31361973,-1.0659279,-1.6844211,-.90207893,-1.1261921,-1.6529149,-1.0674895,-.33005965,1.4952163,-1.0453012,-.93157542,-1.0530084,.060879137,.093614787
1301188,,.51405561,.19229196,.60333771,1.2179397,.22599429,-.22741592,-.28258947,-.81151801,.81368816,-.27174205,-.388789,-.7397424,-.7155475,-.77775782,-.73847318,-.67073274,-.17353232,-.11019258,.30461022,-.092592895,-.9010582,-.74057359,-.53182071
1301189,.10810811,.12097127,-1.3442094,.31002155,-.54007339,-1.2726163,1.2749594,-.28945133,.24832252,-.24527094,.20644346,.78019023,.99002939,1.5807645,1.3242877,.88361144,.754197,.50760001,-1.3847607,.070930228,1.4767113,1.7778357,-1.42353,.49112406
1301191,,.10838418,-1.572167,1.2861614,-1.6929396,.63634109,-.6248917,-.71367812,-.88976616,.89169508,.64214522,1.1621978,.91557372,.99936187,.96293008,1.2176918,1.0580848,.80825466,-2.0286162,.48424071,1.9188814,1.1091114,-1.1326983,-.35090083
1301192,.096774191,.20828025,-1.6474165,1.1235811,-1.0962977,.28965467,-.30117425,-.54830962,.77965593,-.77829784,-.59591591,.060896497,.50133735,.019455204,-.18994753,.33448818,.48748687,-.008957631,-1.5235777,1.2034026,.88105267,-.0035670972,-.58097142,-.3340466
1301193,.09589041,.075051717,-1.7825971,-.27169791,-2.1613319,.39471966,-.38743874,-.67224181,.497042,-.49415064,.62345648,.928455,1.2111034,2.0207901,1.5440607,1.0629778,.92321897,.67082649,-1.8060031,-.38152787,2.2504904,1.6626654,-1.2481558,.54604298
1301194,,.42865902,1.2870853,-1.8880041,1.5944763,.60322076,-.63082039,-.20991254,.75354666,-.75709337,.26580989,-.56757492,-.78100508,-.22875763,-.76088405,-.59229094,-1.3698837,.36283305,2.3675284,-1.4668494,-1.6432352,-.87948734,.034923639,-.021855891
1301195,,.6582706,1.1449468,-1.5189124,1.0933657,-.26777574,.27873999,4.6876693,-1.8578031,1.8568316,-.64527714,-1.34497,-1.1026497,-1.2119417,-1.5277253,-1.9199798,-3.3033628,-1.7622265,1.1602129,-.90898985,-.65983671,-1.3944647,.55346024,-1.2936922
1301196,.32911393,.19516128,-.91817266,1.1369647,-1.3478019,-.63778907,.64465922,-.64336336,.67542088,-.67195129,.38049126,.59465837,.015929809,.25134501,.18995862,.1132728,.65183049,.49500218,-.95095265,.70789939,.57630068,.33265316,-.54134679,1.0475932
1301197,.7631579,.56204712,-.54396772,2.0026386,.53500235,.38046983,-.36915776,-.33440304,-.14490107,.15071778,-.91976428,-.027212046,-.6438325,-.71743035,-.66004491,-.94369853,.039524533,-1.0646114,-.90917045,1.6608406,-.10853197,-.43255469,-1.3091731,-1.6200883
1301198,,.49844345,-.19640411,.56763816,-.1880696,-.31444988,.32538909,.93494862,-1.176031,1.1774426,-3.1659746,-.90453482,-.41920251,-1.0697001,-.84543365,-1.1390351,-1.5165448,-1.1748776,.55656445,.24771068,-.7735346,-.66657865,-.56232506,.47351265
1301199,,.24874181,.80200922,-1.4166471,.8283987,-.034861203,.045950439,-.46116987,.9894194,-.97658503,.522434,-1.5325587,.6246078,-.28085199,-.92454672,-.3933011,-.51650035,-.33861059,.48263359,-1.330762,.37369955,-.16867909,.27755332,.48984295
1301200,,.31211963,-.44981906,1.1151844,1.5204308,-.080766827,.091831431,-.11505696,-1.483964,1.4843398,-.27229837,-.14590727,-.64899659,-.85743427,-.81961256,-.52697712,-.097641215,.055982713,-1.017338,.79905123,.58755475,-1.1766323,.031737711,-1.7692124
1301201,,.50987893,.24304114,-.31238505,.69916207,-1.250005,1.2438524,2.3618279,-1.0577278,1.0575886,-1.5712863,-.86564744,-1.8384566,-.55196607,-.59840059,-1.8659317,-2.136374,-2.117897,.360663,-.16500826,-.29792434,.15830672,-1.7521492,-.19266959
1301202,,.69804251,.38464794,-.46150225,1.4315304,-1.4999526,1.5102557,3.04285,-1.7284235,1.7279046,-4.8319926,-1.2346189,-3.4667501,-1.2120098,-1.1657847,-2.1983969,-1.7778099,-2.891818,1.7763191,.35838935,-2.2008405,-.94406098,-.78803098,.35375103
1301203,.60869563,.67211676,1.1550349,1.4545853,1.4662385,-3.1026263,3.1120696,.91267401,-.82316381,.82469249,-4.2542624,-1.2715752,-.18478768,-.88102305,-.92537194,-1.8783836,-1.820228,-2.2044146,.52198672,1.5862933,-1.6258382,-.68948346,-.9895876,-.13057113
1301204,.11842106,.14186622,-.96095151,-.11798342,-1.7678212,-2.1386535,2.1486139,-.71683413,-.38017878,.38266429,.14998505,.60368878,.83857214,.86215156,.54827607,1.0510598,.65698129,.19648805,-.99395335,-.46373397,1.4164904,1.005209,-.42093563,.64467567
1301205,.37209302,.22043011,-.88844383,1.2615926,.069869123,.35512885,-.34383038,1.0553781,-.31729883,.31914645,-.1010008,-.29541641,.71439844,-.47266662,-.38144153,.58605856,.59165633,-.082903959,-1.148416,.81945384,.7219671,.46147272,.11438493,-.80631685
1301206,,.065466218,-1.0144382,-.63904512,-.71226597,-.057198122,.052257251,-.75736046,.8753683,-.87908763,.30790851,.98448867,1.0903326,1.7637577,1.6548898,1.1536137,.79639333,.48779687,-1.154636,-1.4280519,2.2029841,1.5217032,-.75258213,-.4283179
1301207,,.26574722,-1.4082085,.68193895,-.91023582,-1.7597147,1.7623297,-.48814547,-.052408416,.05615202,.49620715,-.37275064,.49083897,-.24423955,-.23236871,.5172177,.60563123,.25920641,-1.2498398,.3209976,1.1688149,.2036716,-.83492512,-.58597344
1301208,,.15577358,-1.6874133,1.2982491,-1.0926647,-1.6047192,1.614966,-.48698166,-.55127758,.55389261,.20978764,.4920139,.73317701,1.1179549,.48620516,1.0229424,.86910504,.36105877,-1.8690401,.37026235,1.7930964,.1076659,-.20202126,-.30521443
1301209,,.50152719,-.42592975,-2.3045609,-.11270636,.45952657,-.44817206,.063308038,.22915672,-.22515488,.10896442,-1.5185533,-.56304049,-1.0773584,-1.103211,-.96512008,-.84222162,-1.5560884,.11734536,-1.6327598,.97804272,-.25869492,-.23540375,.51192397
1301210,,.49117491,.61306822,-.7078532,1.3224623,-.16966799,.17476133,.44355488,-.80121207,.80103236,-.9985643,-.29703593,-2.6299634,-1.0320889,-1.0749545,.18656138,.13093643,-1.0891272,.85002995,-.8370344,-.37060183,-.69659984,-.26177213,-.88801241
1301211,.12903227,.18479194,-1.350798,1.4902759,-.80384839,-.45168358,.45858926,-.50569296,.21496527,-.20994438,.26641232,.1375197,.15672508,-.26370463,-.39702442,.540236,.58367753,.42329404,-1.7385504,1.0503595,1.2161163,-.076587968,-.12637585,-.56174827
1301212,,.62268656,-.13143331,.060005438,.29430011,-2.7463291,2.7309446,.4607769,-1.2292765,1.2290438,-.17520253,.12679532,-1.5244043,-1.0955825,-1.1640497,-1.1821244,-.075735226,-1.0638211,.23023205,.12494452,-.34403616,-1.2076434,-.49196327,-.97000343
1311001,.25925925,.16741019,-.20396052,-.55763251,.91219062,.65173268,-.64027506,2.063453,-1.7956209,1.7949591,.22085047,-1.5850825,.19734021,-.99092674,-1.1320353,.010371052,-.254518,.34412602,-.36081016,-.56580156,.78848386,-1.136477,.33009276,-1.0379986
1311002,,.10310323,.28735006,-.15404315,.42457333,.69230789,-.68634635,.91353256,-1.8117834,1.8109047,.48830321,-1.3843495,.55226237,-.84952235,-.42301118,.60695535,.040365469,.52622235,-.62353432,-.44764006,.97479904,-.48887587,1.0755481,-.43443415
1311003,.41249999,.45063251,.28288028,-.94311261,1.3393444,.59301454,-.58158839,.27463812,-1.8153456,1.8145895,-.0094884448,-1.2816682,.083351366,-.71693242,-.43165934,.5126003,-.92471045,-.18479368,.16071786,-.099764854,-.098711506,-.40492329,-.65289748,-.26320225
1311004,,.16905661,-.59849113,.6474452,.37396845,.68758053,-.70625353,.15038526,-1.4396429,1.4373523,.47417402,-1.310647,.4272314,-.7290346,-.41871703,.83548325,.42838743,.57907659,-1.2054464,.72988182,.78193396,.083170749,.25639534,-.46701214
1311005,,.13898824,-1.2589527,.14758451,1.8442266,.27494985,-.26369438,-.23105735,-1.8595662,1.8586406,-.18984045,-1.4781718,.50705785,-1.1951944,-.79110551,.53605986,.25081119,.30085281,-1.590084,-.19372094,1.877381,-.99979353,1.3967645,-1.1104931
1311006,.16666667,.27444026,-1.2260711,.48168334,.46484679,.70873398,-.69724578,.27925995,-1.8576653,1.8567523,.091271967,-1.239971,.20671809,-.41706172,-.6437676,.69350427,-.30022264,.00039591661,-1.062526,1.0925916,.42821291,-.76706606,.14588408,-1.4162629
1311007,.21052632,.15266168,-.33589166,-.019439789,.64675701,.69990641,-.68842292,.77818584,-1.8540027,1.8531169,.47053853,-1.212898,.71476573,-.52826017,-.54575831,.80597228,.1657667,.52156246,-1.0247648,-.018720241,1.1395022,-.62315983,.79872292,-1.36953
1311008,,.53141254,-1.1146812,.8643713,-1.1091369,.70218724,-.6907025,.035785243,-1.8558969,1.8550124,-.5236879,-1.4274887,-.60476631,-.9432143,-1.1361475,-.16025434,-.91110474,-.26912609,-.9602415,1.8018118,-.13992345,-.99361145,-.33929867,-1.3945998
1311009,,.34184515,-1.0553637,1.5906423,-.54393739,.66176862,-.65030563,.91521305,-1.8657751,1.864843,.45956865,-1.1083864,.65343642,.40664464,.32298273,.53345197,.00059333513,.40396786,-1.4844544,1.2470725,.80873114,-.10754383,.69378012,-1.5327696
1311011,.25,.23755226,-.71213883,-1.048315,-.54106236,.68812001,-.67664284,-.25676194,-1.8535378,1.8526374,.39724907,-1.3498421,.7269578,-.48035198,-.95004886,.50349265,-.17586401,.28024596,-.49750137,-.22331166,.70149642,-.97959924,.55140412,-1.6191657
1311012,,.4563733,-1.2775997,1.2992191,.46421072,.70946568,-.69797707,.0049753352,-1.8611751,1.8602393,-1.1263567,-1.1317607,.38636595,-.76016372,-.87340647,.52084994,-.19206357,-.17167333,-.89908105,2.4152138,-.6329695,-1.0764384,.45266941,-1.0290227
1311013,.047619049,.066233002,-1.0107744,-.40963888,-.89990234,.64400166,-.63254815,-.43138543,-1.751307,1.7507343,.65707886,-.55264091,1.2261997,.81830859,.88525331,1.0501662,.79271865,.75341129,-.98740703,-.49841174,1.4217097,1.5433425,-1.1554871,-.56945133
